Prospect Name,RSS Feed,Data Source,Last Scrape Status,Last Scrape Timestamp,Country,Domain,Status,Existing newsletter?,Person,Date sent,Replied,Comments
Best-TV,https://swelbyboy.github.io/prospect-rss-feeds/best-tv.xml,OG,success,2025-12-02 11:58:25,Greece,best-tv.gr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Türkinfo,https://turkinfo.hu/language/hu/feed/,Discovered-autodiscovery,N/A,,Hungary,turkinfo.hu,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Kashmir Reader,-,N/A,-,,India,kashmirreader.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
NL Times,https://swelbyboy.github.io/prospect-rss-feeds/nl-times.xml,OG,success,2025-12-02 11:58:26,Netherlands,nltimes.nl,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Radio Banovina,-,N/A,-,,Croatia,radio-banovina.hr,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
7dnevno,-,N/A,-,,Croatia,7dnevno.hr,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Money & Tourism,-,N/A,-,,Greece,money-tourism.gr,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Oside News,-,N/A,-,,United States,osidenews.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Giresun Gazete,https://swelbyboy.github.io/prospect-rss-feeds/giresun-gazete.xml,OG,success,2025-12-02 11:42:24,Turkey,giresungazete.net,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Pallomeri,https://swelbyboy.github.io/prospect-rss-feeds/pallomeri.xml,OG,success,2025-12-02 11:58:28,Finland,pallomeri.net,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Best Media Info,https://swelbyboy.github.io/prospect-rss-feeds/best-media-info.xml,OG,success,2025-12-02 11:58:29,India,bestmediainfo.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Transport-Publiczny,https://swelbyboy.github.io/prospect-rss-feeds/transport-publiczny.xml,OG,success,2025-12-02 11:58:28,Poland,transport-publiczny.pl,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Statecraft,-,N/A,-,,India,statecraft.co.in,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Almuthaqaf,-,N/A,-,,Australia,almothaqaf.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Yugopapir,https://swelbyboy.github.io/prospect-rss-feeds/yugopapir.xml,OG,success,2025-12-02 11:58:29,Bosnia and Herzegovina,yugopapir.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Big News,https://swelbyboy.github.io/prospect-rss-feeds/big-news.xml,OG,success,2025-12-02 11:58:35,India,kalakaumudi.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Toplumsal Haber,https://swelbyboy.github.io/prospect-rss-feeds/toplumsal-haber.xml,OG,success,2025-12-02 11:58:32,Turkey,toplumsal.com.tr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Traction,https://swelbyboy.github.io/prospect-rss-feeds/traction.xml,OG,success,2025-12-02 11:58:30,Greece,traction.gr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
The Sunday Guardian,https://swelbyboy.github.io/prospect-rss-feeds/the-sunday-guardian.xml,OG,success,2025-12-02 11:58:50,India,sundayguardianlive.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Mobile Bulgaria,https://swelbyboy.github.io/prospect-rss-feeds/mobile-bulgaria.xml,OG,success,2025-12-02 11:58:38,Bulgaria,mobilebulgaria.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
BurgasNovinite,https://swelbyboy.github.io/prospect-rss-feeds/burgasnovinite.xml,OG,success,2025-12-02 11:58:31,Bulgaria,burgasnovinite.bg,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
News Bharati,-,N/A,-,,India,newsbharati.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Zöld Ujsag,-,N/A,-,,Hungary,zoldujsag.hu,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Kalavryta News,https://swelbyboy.github.io/prospect-rss-feeds/kalavryta-news.xml,OG,success,2025-12-02 11:58:32,Greece,kalavrytanews.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Legal Era - Legal Media Group,https://swelbyboy.github.io/prospect-rss-feeds/legal-era---legal-media-group.xml,OG,success,2025-12-02 11:58:34,India,legaleraonline.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Rijswijks Dagblad,https://swelbyboy.github.io/prospect-rss-feeds/rijswijks-dagblad.xml,OG,success,2025-12-02 11:58:32,Netherlands,rijswijksdagblad.nl,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
UCA News,-,N/A,-,,Hong Kong,ucanews.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Social Samosa,https://swelbyboy.github.io/prospect-rss-feeds/social-samosa.xml,OG,success,2025-12-02 11:58:35,India,socialsamosa.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Daily Dastak,-,N/A,-,,Netherlands,dailydastak.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Infostart,-,N/A,-,,Hungary,infostart.hu,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Zvornik Danas,https://swelbyboy.github.io/prospect-rss-feeds/zvornik-danas.xml,OG,success,2025-12-02 11:59:01,Bosnia and Herzegovina,zvornikdanas.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Jenite.bg,-,N/A,-,,Bulgaria,jenite.bg,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Tabletowo,https://swelbyboy.github.io/prospect-rss-feeds/tabletowo.xml,OG,success,2025-12-02 11:58:34,Poland,tabletowo.pl,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Best Classic Bands,https://swelbyboy.github.io/prospect-rss-feeds/best-classic-bands.xml,OG,success,2025-12-02 11:58:33,United States,bestclassicbands.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Ridderkerks Dagblad,https://swelbyboy.github.io/prospect-rss-feeds/ridderkerks-dagblad.xml,OG,success,2025-12-02 11:58:34,Netherlands,ridderkerksdagblad.nl,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Dinar Recaps,-,N/A,-,,United States,dinarrecaps.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
DrydenWire,https://swelbyboy.github.io/prospect-rss-feeds/drydenwire.xml,OG,success,2025-12-02 11:58:35,United States,drydenwire.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Alabama Political Reporter,https://swelbyboy.github.io/prospect-rss-feeds/alabama-political-reporter.xml,OG,success,2025-12-02 11:58:36,United States,alreporter.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Ajker Bangladesh,-,N/A,-,,Bangladesh,ajkerbangladesh.com.bd,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Fresno State,https://swelbyboy.github.io/prospect-rss-feeds/fresno-state.xml,OG,success,2025-12-02 11:58:42,United States,fresnostatenews.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Ameryka Po Polsku,https://swelbyboy.github.io/prospect-rss-feeds/ameryka-po-polsku.xml,OG,success,2025-12-02 11:42:34,United States,amerykapopolsku.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Aylogyros News,-,N/A,-,,Greece,aylogyrosnews.gr,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
ViaDiplomacy,https://swelbyboy.github.io/prospect-rss-feeds/viadiplomacy.xml,OG,success,2025-12-02 11:58:45,Greece,viadiplomacy.gr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Antic Shop,-,N/A,-,,Romania,antic-shop.ro,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Brcko Danas,https://swelbyboy.github.io/prospect-rss-feeds/brcko-danas.xml,OG,success,2025-12-02 11:42:51,Bosnia and Herzegovina,brckodanas.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Bonner County Daily Bee,-,N/A,-,,United States,bonnercountydailybee.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Climate Action Network South Asia (CANSA),https://swelbyboy.github.io/prospect-rss-feeds/climate-action-network-south-asia--cansa.xml,OG,success,2025-12-02 11:42:34,Bangladesh,cansouthasia.net,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Interview,https://swelbyboy.github.io/prospect-rss-feeds/interview.xml,OG,success,2025-12-02 11:58:39,Bosnia and Herzegovina,interview.ba,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Iredell Free News,https://swelbyboy.github.io/prospect-rss-feeds/iredell-free-news.xml,OG,success,2025-12-02 11:58:39,United States,iredellfreenews.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Fast Philly Sports,https://swelbyboy.github.io/prospect-rss-feeds/fast-philly-sports.xml,OG,success,2025-12-02 11:58:50,United States,fastphillysports.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Eye on Annapolis,-,N/A,-,,United States,eyeonannapolis.net,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
3 Quarks Daily,https://swelbyboy.github.io/prospect-rss-feeds/3-quarks-daily.xml,OG,success,2025-12-02 11:58:37,United States,3quarksdaily.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Canberra City News,-,N/A,-,,Australia,citynews.com.au,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Sonline,-,N/A,-,,Hungary,sonline.hu,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Ms. Career Girl,https://swelbyboy.github.io/prospect-rss-feeds/ms--career-girl.xml,OG,success,2025-12-02 11:58:37,United States,mscareergirl.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Bani si Afaceri,https://swelbyboy.github.io/prospect-rss-feeds/bani-si-afaceri.xml,OG,success,2025-12-02 11:58:40,Romania,banisiafaceri.ro,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Business Goa,https://swelbyboy.github.io/prospect-rss-feeds/business-goa.xml,OG,success,2025-12-02 11:42:33,India,businessgoa.in,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Voucher Ergasia,https://swelbyboy.github.io/prospect-rss-feeds/voucher-ergasia.xml,OG,success,2025-12-02 11:58:40,Greece,voucherergasia.gr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Akademik Personel,https://swelbyboy.github.io/prospect-rss-feeds/akademik-personel.xml,OG,success,2025-12-02 11:58:44,Turkey,akademikpersonel.org,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Basilica Press Center,https://swelbyboy.github.io/prospect-rss-feeds/basilica-press-center.xml,OG,success,2025-12-02 11:58:40,Romania,basilica.ro,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
The Greek Herald,https://swelbyboy.github.io/prospect-rss-feeds/the-greek-herald.xml,OG,success,2025-12-02 11:58:52,Australia,greekherald.com.au,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
KBUR,https://swelbyboy.github.io/prospect-rss-feeds/kbur.xml,OG,success,2025-12-02 11:58:44,United States,kbur.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Cover Style,https://swelbyboy.github.io/prospect-rss-feeds/cover-style.xml,OG,success,2025-12-02 11:58:48,Croatia,cover.style,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Properties 284 Media,-,N/A,-,,United Kingdom,284media.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Magic Mile Media,https://swelbyboy.github.io/prospect-rss-feeds/magic-mile-media.xml,OG,success,2025-12-02 11:58:42,United States,magicmilemedia.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
fmc.hu,-,N/A,-,,Hungary,fmc.hu,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
GrootSneek,-,N/A,-,,Netherlands,grootsneek.nl,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Courthouse News,-,N/A,-,,United States,courthousenews.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Emery County Progress,https://swelbyboy.github.io/prospect-rss-feeds/emery-county-progress.xml,OG,success,2025-12-02 11:58:45,United States,etvnews.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Konkurent.bg,https://swelbyboy.github.io/prospect-rss-feeds/konkurent-bg.xml,OG,success,2025-12-02 11:58:48,Bulgaria,konkurent.bg,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Business Magazine BiH,https://swelbyboy.github.io/prospect-rss-feeds/business-magazine-bih.xml,OG,success,2025-12-02 11:58:49,Bosnia and Herzegovina,business-magazine.ba,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Crypto Daily,https://swelbyboy.github.io/prospect-rss-feeds/crypto-daily.xml,OG,success,2025-12-02 11:58:46,United Kingdom,cryptodaily.co.uk,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Ramble Media,-,N/A,-,,Jamaica,buzz-caribbean.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Har Gitanepe,https://swelbyboy.github.io/prospect-rss-feeds/har-gitanepe.xml,OG,success,2025-12-02 11:58:47,Hungary,hargitanepe.eu,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Teacher Toolkit,-,N/A,-,,United Kingdom,teachertoolkit.co.uk,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Kisalföld,-,N/A,-,,Hungary,kisalfold.hu,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Hypebot,https://swelbyboy.github.io/prospect-rss-feeds/hypebot.xml,OG,success,2025-12-02 11:59:08,United States,hypebot.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
DutchReview,-,N/A,-,,Netherlands,dutchreview.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
25YL,https://swelbyboy.github.io/prospect-rss-feeds/25yl.xml,OG,success,2025-12-02 11:42:38,United States,25yearslatersite.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Euractiv.gr,-,N/A,-,,Greece,euractiv.gr,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
ΑΕΛ,https://swelbyboy.github.io/prospect-rss-feeds/αελ.xml,OG,success,2025-12-02 11:58:48,Greece,aelole.gr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Fairbanks Daily News-Miner,-,N/A,-,,United States,newsminer.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Massive Science Inc.,https://swelbyboy.github.io/prospect-rss-feeds/massive-science-inc.xml,OG,success,2025-12-02 11:58:49,United States,massivesci.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Celts Are Here,https://swelbyboy.github.io/prospect-rss-feeds/celts-are-here.xml,OG,success,2025-12-02 11:58:50,United Kingdom,celtsarehere.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
InfoBistrița,-,N/A,-,,Romania,infobistrita.ro,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Eviathema,https://swelbyboy.github.io/prospect-rss-feeds/eviathema.xml,OG,success,2025-12-02 11:58:52,Greece,eviathema.gr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Frequent Miler,https://swelbyboy.github.io/prospect-rss-feeds/frequent-miler.xml,OG,success,2025-12-02 11:58:50,United States,frequentmiler.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
EMEA.gr,-,N/A,-,,Greece,emea.gr,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Cricket World,-,N/A,-,,United Kingdom,cricketworld.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
AeginaPortal,-,N/A,-,,Greece,aeginaportal.gr,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Energetyka24,https://swelbyboy.github.io/prospect-rss-feeds/energetyka24.xml,OG,success,2025-12-02 11:58:52,Poland,energetyka24.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
BasketWorld.net,https://swelbyboy.github.io/prospect-rss-feeds/basketworld-net.xml,OG,success,2025-12-02 11:42:48,Greece,basketworld.net,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Kosnet,-,N/A,-,,Greece,kostoday.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
NaszTomaszow,-,N/A,-,,Poland,nasztomaszow.pl,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Galveston Newspapers,-,N/A,-,,United States,galvnews.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Americus Times-Recorder,https://swelbyboy.github.io/prospect-rss-feeds/americus-times-recorder.xml,OG,success,2025-12-02 11:58:52,United States,americustimesrecorder.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Boston Poetry Slam,https://swelbyboy.github.io/prospect-rss-feeds/boston-poetry-slam.xml,OG,success,2025-12-02 11:58:58,United States,bostonpoetryslam.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Ojai Valley News,-,N/A,-,,United States,ojaivalleynews.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
ZGexpress,https://swelbyboy.github.io/prospect-rss-feeds/zgexpress.xml,OG,success,2025-12-02 11:42:42,Croatia,zgexpress.net,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Mindahome House and Pet Sitting,https://swelbyboy.github.io/prospect-rss-feeds/mindahome-house-and-pet-sitting.xml,OG,success,2025-12-02 11:58:57,Australia,mindahome.com.au,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Case Practice,https://swelbyboy.github.io/prospect-rss-feeds/case-practice.xml,OG,success,2025-12-02 11:43:04,Romania,casepractice.ro,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Autopress.hr,https://swelbyboy.github.io/prospect-rss-feeds/autopress-hr.xml,OG,success,2025-12-02 11:58:55,Croatia,autopress.hr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Buro Serbia,https://swelbyboy.github.io/prospect-rss-feeds/buro-serbia.xml,OG,success,2025-12-02 11:59:03,Serbia,buro247.rs,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Advertising.gr,-,N/A,-,,Greece,advertising.gr,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Genocide Watch,https://swelbyboy.github.io/prospect-rss-feeds/genocide-watch.xml,OG,success,2025-12-02 11:58:52,United States,genocidewatch.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Margriet,-,N/A,-,,Netherlands,margriet.nl,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Świat OZE,https://swiatoze.pl/feed,Discovered-pattern,failed,2025-12-21 22:13:01,Poland,swiatoze.pl,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
TravMagazine,https://swelbyboy.github.io/prospect-rss-feeds/travmagazine.xml,OG,success,2025-12-02 11:58:55,Netherlands,travmagazine.nl,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
PrijedorDanas,https://swelbyboy.github.io/prospect-rss-feeds/prijedordanas.xml,OG,success,2025-12-02 11:59:29,Bosnia and Herzegovina,prijedordanas.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Geek Native,https://swelbyboy.github.io/prospect-rss-feeds/geek-native.xml,OG,success,2025-12-02 11:58:53,United Kingdom,geeknative.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Atlantea,https://swelbyboy.github.io/prospect-rss-feeds/atlantea.xml,OG,success,2025-12-02 11:58:58,Greece,atlantea.news,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Akhil Bharatiya Vidyarthi Parishad (ABVP),https://swelbyboy.github.io/prospect-rss-feeds/akhil-bharatiya-vidyarthi-parishad--abvp.xml,OG,success,2025-12-02 11:58:58,India,abvp.org,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Digital Winners,https://swelbyboy.github.io/prospect-rss-feeds/digital-winners.xml,OG,success,2025-12-02 11:58:56,Greece,digitalwinners.gr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Keep Talking Greece,-,N/A,-,,Greece,keeptalkinggreece.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Zaol,-,N/A,-,,Hungary,zaol.hu,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Farce the Music,-,N/A,-,,United States,farcethemusic.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Mirage Magazin,https://swelbyboy.github.io/prospect-rss-feeds/mirage-magazin.xml,OG,success,2025-12-02 11:43:15,Hungary,miragemagazin.hu,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Adgully,-,N/A,-,,India,adgully.com,No feed generated,TRUE,,,FALSE,RSS discovery attempted - no feed found
Downtown Alliance,https://swelbyboy.github.io/prospect-rss-feeds/downtown-alliance.xml,OG,success,2025-12-02 11:58:56,United States,downtownny.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Farmer.pl,https://swelbyboy.github.io/prospect-rss-feeds/farmer-pl.xml,OG,success,2025-12-02 11:59:02,Poland,farmer.pl,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Gercek Haberci,https://swelbyboy.github.io/prospect-rss-feeds/gercek-haberci.xml,OG,success,2025-12-02 11:59:05,Turkey,gercekhaberci.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Curiosmos,https://swelbyboy.github.io/prospect-rss-feeds/curiosmos.xml,OG,success,2025-12-02 11:59:12,Croatia,curiosmos.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
